map,seed,condition,method,loop_id,loop_vertex,selection_order,selection_timestamp,planned_source,planned,executed,execution_finished,target_attributable,temporally_associated,execution_policy,active_loop_distance_m,active_loop_time_s,actual_generated_repair_length_m,actual_executed_repair_length_m,early_stopped,avoided_nominal_repair_path_length_lower_bound_m,run_dir
radish_mexico,21005,B,Always-Trace,1,59,1,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,2,41,2,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,3,82,3,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,4,69,4,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,5,58,5,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,6,166,6,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,7,87,7,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,8,106,8,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,9,100,9,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,10,153,10,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,B,Always-Trace,11,65,11,2.3,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/B_always_trace/attempt_01
radish_mexico,21005,C,Selective,1,59,1,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,2,41,2,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,3,82,3,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,4,69,4,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,5,58,5,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,6,166,6,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,7,87,7,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,8,106,8,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,9,100,9,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,10,153,10,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
radish_mexico,21005,C,Selective,11,65,11,2.6,LOOP_INSERTED event; execution never started,True,False,False,False,False,NOT_REACHED,,,,,False,,results/phase4c/formal/radish_mexico/seed_21005/C_selective/attempt_01
