map,seed,contrast,metric,left_value,right_value,difference
map8,21005,C-A,rpe_rotation_rmse_deg,0.284289,0.19648,0.08780900000000003
map8,21005,C-A,boundary_f1,0.5857206714893199,0.560106262259414,0.025614409229905988
map8,21005,C-A,symmetric_boundary_distance_mean_m,0.21571463737956353,0.21069505373920452,0.00501958364035901
map8,21005,C-A,local_boundary_f1_mean,0.7186315877062848,0.6529477978185741,0.06568378988771062
map8,21005,C-A,local_symmetric_boundary_distance_mean_m,0.15558547238625695,0.17259296046279463,-0.01700748807653768
map8,21005,C-A,local_observed_coverage_mean,0.9483844947657171,0.945465539232862,0.0029189555328550387
map8,21005,B-A,target_realization_rate,0.3333333333333333,0.3333333333333333,0.0
map8,21005,B-A,active_loop_distance_m,95.64574512240932,71.01121367241416,24.634531449995166
map8,21005,B-A,active_loop_time_s,272.29999999999995,154.30000000000007,117.99999999999989
map8,21005,B-A,ape_rmse_m,0.10278,0.144062,-0.041282
map8,21005,B-A,rpe_translation_rmse_m,0.031146,0.031821,-0.000675000000000002
map8,21005,B-A,rpe_rotation_rmse_deg,0.177476,0.19648,-0.019003999999999993
map8,21005,B-A,boundary_f1,0.6158489581138847,0.560106262259414,0.05574269585447078
map8,21005,B-A,symmetric_boundary_distance_mean_m,0.19126013744305514,0.21069505373920452,-0.01943491629614938
map8,21005,B-A,local_boundary_f1_mean,0.82088432256988,0.6529477978185741,0.16793652475130583
map8,21005,B-A,local_symmetric_boundary_distance_mean_m,0.12198385896663892,0.17259296046279463,-0.0506091014961557
map8,21005,B-A,local_observed_coverage_mean,0.9444868758436672,0.945465539232862,-0.0009786633891948338
map8,21005,C-B,target_realization_rate,0.3333333333333333,0.3333333333333333,0.0
map8,21005,C-B,active_loop_distance_m,62.78857445047963,95.64574512240932,-32.857170671929694
map8,21005,C-B,active_loop_time_s,119.69999999999982,272.29999999999995,-152.60000000000014
map8,21005,C-B,ape_rmse_m,0.172268,0.10278,0.06948800000000001
map8,21005,C-B,rpe_translation_rmse_m,0.029788,0.031146,-0.0013580000000000016
map8,21005,C-B,rpe_rotation_rmse_deg,0.284289,0.177476,0.10681300000000002
map8,21005,C-B,boundary_f1,0.5857206714893199,0.6158489581138847,-0.030128286624564793
map8,21005,C-B,symmetric_boundary_distance_mean_m,0.21571463737956353,0.19126013744305514,0.02445449993650839
map8,21005,C-B,local_boundary_f1_mean,0.7186315877062848,0.82088432256988,-0.10225273486359521
map8,21005,C-B,local_symmetric_boundary_distance_mean_m,0.15558547238625695,0.12198385896663892,0.03360161341961802
map8,21005,C-B,local_observed_coverage_mean,0.9483844947657171,0.9444868758436672,0.0038976189220498725
radish_mexico,21001,C-A,target_realization_rate,,,
radish_mexico,21001,C-A,active_loop_distance_m,0,0,0.0
radish_mexico,21001,C-A,active_loop_time_s,0,0,0.0
radish_mexico,21001,C-A,ape_rmse_m,0.366718,23.733064,-23.366346
radish_mexico,21001,C-A,rpe_translation_rmse_m,0.022312,0.14037,-0.118058
radish_mexico,21001,C-A,rpe_rotation_rmse_deg,1.222574,9.086027,-7.863453
radish_mexico,21001,C-A,boundary_f1,0.15319005003153224,0.16301956081071195,-0.009829510779179707
radish_mexico,21001,C-A,symmetric_boundary_distance_mean_m,1.588626351564836,1.4930006488995828,0.09562570266525316
radish_mexico,21001,C-A,local_boundary_f1_mean,0.057244482367126086,0.07098731256940033,-0.013742830202274244
radish_mexico,21001,C-A,local_symmetric_boundary_distance_mean_m,1.4796157411916198,1.4586419837478413,0.020973757443778496
radish_mexico,21001,C-A,local_observed_coverage_mean,0.9114171214861063,0.9381639795879554,-0.02674685810184907
radish_mexico,21001,B-A,target_realization_rate,,,
radish_mexico,21001,B-A,active_loop_distance_m,0,0,0.0
radish_mexico,21001,B-A,active_loop_time_s,0,0,0.0
radish_mexico,21001,B-A,ape_rmse_m,0.080903,23.733064,-23.652161
radish_mexico,21001,B-A,rpe_translation_rmse_m,0.046343,0.14037,-0.094027
radish_mexico,21001,B-A,rpe_rotation_rmse_deg,4.292764,9.086027,-4.793263
radish_mexico,21001,B-A,boundary_f1,0.1541670108165509,0.16301956081071195,-0.008852549994161046
radish_mexico,21001,B-A,symmetric_boundary_distance_mean_m,1.6058171483533012,1.4930006488995828,0.11281649945371841
radish_mexico,21001,B-A,local_boundary_f1_mean,0.062436498494624314,0.07098731256940033,-0.008550814074776016
radish_mexico,21001,B-A,local_symmetric_boundary_distance_mean_m,1.461611354657357,1.4586419837478413,0.002969370909515767
radish_mexico,21001,B-A,local_observed_coverage_mean,0.9119904916326913,0.9381639795879554,-0.026173487955264085
radish_mexico,21001,C-B,target_realization_rate,,,
radish_mexico,21001,C-B,active_loop_distance_m,0,0,0.0
radish_mexico,21001,C-B,active_loop_time_s,0,0,0.0
radish_mexico,21001,C-B,ape_rmse_m,0.366718,0.080903,0.285815
radish_mexico,21001,C-B,rpe_translation_rmse_m,0.022312,0.046343,-0.024031000000000004
radish_mexico,21001,C-B,rpe_rotation_rmse_deg,1.222574,4.292764,-3.07019
radish_mexico,21001,C-B,boundary_f1,0.15319005003153224,0.1541670108165509,-0.0009769607850186601
radish_mexico,21001,C-B,symmetric_boundary_distance_mean_m,1.588626351564836,1.6058171483533012,-0.017190796788465246
radish_mexico,21001,C-B,local_boundary_f1_mean,0.057244482367126086,0.062436498494624314,-0.005192016127498228
radish_mexico,21001,C-B,local_symmetric_boundary_distance_mean_m,1.4796157411916198,1.461611354657357,0.01800438653426273
radish_mexico,21001,C-B,local_observed_coverage_mean,0.9114171214861063,0.9119904916326913,-0.0005733701465849839
radish_mexico,21002,C-A,target_realization_rate,,,
radish_mexico,21002,C-A,active_loop_distance_m,0,0,0.0
radish_mexico,21002,C-A,active_loop_time_s,0,0,0.0
radish_mexico,21002,C-A,ape_rmse_m,0.061314,12.273094,-12.211780000000001
radish_mexico,21002,C-A,rpe_translation_rmse_m,0.020629,0.055198,-0.034568999999999996
radish_mexico,21002,C-A,rpe_rotation_rmse_deg,0.107929,3.254488,-3.146559
radish_mexico,21002,C-A,boundary_f1,0.11507021458669056,0.1654051281580209,-0.050334913571330325
radish_mexico,21002,C-A,symmetric_boundary_distance_mean_m,2.874569607336443,1.5165548829824904,1.3580147243539527
radish_mexico,21002,C-A,local_boundary_f1_mean,0.03199708662898421,0.05700891113858029,-0.025011824509596076
radish_mexico,21002,C-A,local_symmetric_boundary_distance_mean_m,1.5792681896831935,1.4531105218439115,0.12615766783928195
radish_mexico,21002,C-A,local_observed_coverage_mean,0.6514308023227074,0.9363664201340722,-0.2849356178113648
radish_mexico,21002,B-A,target_realization_rate,,,
radish_mexico,21002,B-A,active_loop_distance_m,0,0,0.0
radish_mexico,21002,B-A,active_loop_time_s,0,0,0.0
radish_mexico,21002,B-A,ape_rmse_m,0.039981,12.273094,-12.233113000000001
radish_mexico,21002,B-A,rpe_translation_rmse_m,0.021465,0.055198,-0.033733
radish_mexico,21002,B-A,rpe_rotation_rmse_deg,0.196594,3.254488,-3.0578939999999997
radish_mexico,21002,B-A,boundary_f1,0.14984867511534905,0.1654051281580209,-0.015556453042671836
radish_mexico,21002,B-A,symmetric_boundary_distance_mean_m,1.6338324196434364,1.5165548829824904,0.11727753666094598
radish_mexico,21002,B-A,local_boundary_f1_mean,0.05754821891393463,0.05700891113858029,0.000539307775354339
radish_mexico,21002,B-A,local_symmetric_boundary_distance_mean_m,1.4591512478312503,1.4531105218439115,0.006040725987338735
radish_mexico,21002,B-A,local_observed_coverage_mean,0.9108122711324885,0.9363664201340722,-0.025554149001583704
radish_mexico,21002,C-B,target_realization_rate,,,
radish_mexico,21002,C-B,active_loop_distance_m,0,0,0.0
radish_mexico,21002,C-B,active_loop_time_s,0,0,0.0
radish_mexico,21002,C-B,ape_rmse_m,0.061314,0.039981,0.021332999999999998
radish_mexico,21002,C-B,rpe_translation_rmse_m,0.020629,0.021465,-0.0008359999999999999
radish_mexico,21002,C-B,rpe_rotation_rmse_deg,0.107929,0.196594,-0.088665
radish_mexico,21002,C-B,boundary_f1,0.11507021458669056,0.14984867511534905,-0.03477846052865849
radish_mexico,21002,C-B,symmetric_boundary_distance_mean_m,2.874569607336443,1.6338324196434364,1.2407371876930067
radish_mexico,21002,C-B,local_boundary_f1_mean,0.03199708662898421,0.05754821891393463,-0.025551132284950415
radish_mexico,21002,C-B,local_symmetric_boundary_distance_mean_m,1.5792681896831935,1.4591512478312503,0.12011694185194322
radish_mexico,21002,C-B,local_observed_coverage_mean,0.6514308023227074,0.9108122711324885,-0.2593814688097811
radish_mexico,21003,C-A,target_realization_rate,,,
radish_mexico,21003,C-A,active_loop_distance_m,0,0,0.0
radish_mexico,21003,C-A,active_loop_time_s,0,0,0.0
radish_mexico,21003,C-A,ape_rmse_m,1.117157,0.055263,1.061894
radish_mexico,21003,C-A,rpe_translation_rmse_m,0.041412,0.036922,0.004489999999999994
radish_mexico,21003,C-A,rpe_rotation_rmse_deg,3.379305,0.601794,2.777511
radish_mexico,21003,C-A,boundary_f1,0.15846220123881805,0.15767251245924918,0.0007896887795688645
radish_mexico,21003,C-A,symmetric_boundary_distance_mean_m,1.5717274431747037,1.5527524019124734,0.018975041262230263
radish_mexico,21003,C-A,local_boundary_f1_mean,0.07162134754031935,0.06895195782020337,0.002669389720115975
radish_mexico,21003,C-A,local_symmetric_boundary_distance_mean_m,1.4282613534243238,1.415548876997417,0.012712476426906871
radish_mexico,21003,C-A,local_observed_coverage_mean,0.9376406676697218,0.9172759487949215,0.02036471887480029
radish_mexico,21003,B-A,target_realization_rate,,,
radish_mexico,21003,B-A,active_loop_distance_m,0,0,0.0
radish_mexico,21003,B-A,active_loop_time_s,0,0,0.0
radish_mexico,21003,B-A,ape_rmse_m,0.644809,0.055263,0.589546
radish_mexico,21003,B-A,rpe_translation_rmse_m,0.059665,0.036922,0.022743
radish_mexico,21003,B-A,rpe_rotation_rmse_deg,3.668605,0.601794,3.066811
radish_mexico,21003,B-A,boundary_f1,0.16196642999581515,0.15767251245924918,0.0042939175365659665
radish_mexico,21003,B-A,symmetric_boundary_distance_mean_m,1.4696752521629173,1.5527524019124734,-0.08307714974955616
radish_mexico,21003,B-A,local_boundary_f1_mean,0.07989521969412319,0.06895195782020337,0.010943261873919821
radish_mexico,21003,B-A,local_symmetric_boundary_distance_mean_m,1.4785419597444338,1.415548876997417,0.06299308274701687
radish_mexico,21003,B-A,local_observed_coverage_mean,0.9159731673200949,0.9172759487949215,-0.001302781474826542
radish_mexico,21003,C-B,target_realization_rate,,,
radish_mexico,21003,C-B,active_loop_distance_m,0,0,0.0
radish_mexico,21003,C-B,active_loop_time_s,0,0,0.0
radish_mexico,21003,C-B,ape_rmse_m,1.117157,0.644809,0.472348
radish_mexico,21003,C-B,rpe_translation_rmse_m,0.041412,0.059665,-0.018253000000000005
radish_mexico,21003,C-B,rpe_rotation_rmse_deg,3.379305,3.668605,-0.2892999999999999
radish_mexico,21003,C-B,boundary_f1,0.15846220123881805,0.16196642999581515,-0.003504228756997102
radish_mexico,21003,C-B,symmetric_boundary_distance_mean_m,1.5717274431747037,1.4696752521629173,0.10205219101178642
radish_mexico,21003,C-B,local_boundary_f1_mean,0.07162134754031935,0.07989521969412319,-0.008273872153803846
radish_mexico,21003,C-B,local_symmetric_boundary_distance_mean_m,1.4282613534243238,1.4785419597444338,-0.05028060632011
radish_mexico,21003,C-B,local_observed_coverage_mean,0.9376406676697218,0.9159731673200949,0.021667500349626834
radish_mexico,21004,C-A,target_realization_rate,,,
radish_mexico,21004,C-A,active_loop_distance_m,0,0,0.0
radish_mexico,21004,C-A,active_loop_time_s,0,0,0.0
radish_mexico,21004,C-A,ape_rmse_m,8.474425,0.065942,8.408483
radish_mexico,21004,C-A,rpe_translation_rmse_m,0.133382,0.04246,0.090922
radish_mexico,21004,C-A,rpe_rotation_rmse_deg,12.071675,2.357234,9.714441
radish_mexico,21004,C-A,boundary_f1,0.14815566234274338,0.15491153201606353,-0.006755869673320147
radish_mexico,21004,C-A,symmetric_boundary_distance_mean_m,1.5351954102614562,1.600908984669879,-0.06571357440842274
radish_mexico,21004,C-A,local_boundary_f1_mean,0.06444135322328332,0.06034426575427314,0.004097087469010177
radish_mexico,21004,C-A,local_symmetric_boundary_distance_mean_m,1.6935635604823223,1.4632063583972772,0.23035720208504507
radish_mexico,21004,C-A,local_observed_coverage_mean,0.9500723848532832,0.922834003588715,0.027238381264568123
radish_mexico,21004,B-A,target_realization_rate,,,
radish_mexico,21004,B-A,active_loop_distance_m,0,0,0.0
radish_mexico,21004,B-A,active_loop_time_s,0,0,0.0
radish_mexico,21004,B-A,ape_rmse_m,0.044031,0.065942,-0.021911
radish_mexico,21004,B-A,rpe_translation_rmse_m,0.025144,0.04246,-0.017315999999999998
radish_mexico,21004,B-A,rpe_rotation_rmse_deg,0.121477,2.357234,-2.235757
radish_mexico,21004,B-A,boundary_f1,0.15242712958139648,0.15491153201606353,-0.002484402434667049
radish_mexico,21004,B-A,symmetric_boundary_distance_mean_m,1.6212797898563671,1.600908984669879,0.02037080518648815
radish_mexico,21004,B-A,local_boundary_f1_mean,0.05755932470381411,0.06034426575427314,-0.002784941050459025
radish_mexico,21004,B-A,local_symmetric_boundary_distance_mean_m,1.455878953159177,1.4632063583972772,-0.007327405238100271
radish_mexico,21004,B-A,local_observed_coverage_mean,0.9115938217783811,0.922834003588715,-0.011240181810333927
radish_mexico,21004,C-B,target_realization_rate,,,
radish_mexico,21004,C-B,active_loop_distance_m,0,0,0.0
radish_mexico,21004,C-B,active_loop_time_s,0,0,0.0
radish_mexico,21004,C-B,ape_rmse_m,8.474425,0.044031,8.430394
radish_mexico,21004,C-B,rpe_translation_rmse_m,0.133382,0.025144,0.108238
radish_mexico,21004,C-B,rpe_rotation_rmse_deg,12.071675,0.121477,11.950198
radish_mexico,21004,C-B,boundary_f1,0.14815566234274338,0.15242712958139648,-0.004271467238653098
radish_mexico,21004,C-B,symmetric_boundary_distance_mean_m,1.5351954102614562,1.6212797898563671,-0.08608437959491089
radish_mexico,21004,C-B,local_boundary_f1_mean,0.06444135322328332,0.05755932470381411,0.006882028519469202
radish_mexico,21004,C-B,local_symmetric_boundary_distance_mean_m,1.6935635604823223,1.455878953159177,0.23768460732314534
radish_mexico,21004,C-B,local_observed_coverage_mean,0.9500723848532832,0.9115938217783811,0.03847856307490205
radish_mexico,21005,C-A,target_realization_rate,,,
radish_mexico,21005,C-A,active_loop_distance_m,0,0,0.0
radish_mexico,21005,C-A,active_loop_time_s,0,0,0.0
radish_mexico,21005,C-A,ape_rmse_m,0.175283,0.173422,0.0018610000000000015
radish_mexico,21005,C-A,rpe_translation_rmse_m,0.030314,0.09203,-0.061716
radish_mexico,21005,C-A,rpe_rotation_rmse_deg,2.45312,2.965723,-0.5126029999999999
radish_mexico,21005,C-A,boundary_f1,0.1562378110725637,0.16229767319662755,-0.006059862124063842
radish_mexico,21005,C-A,symmetric_boundary_distance_mean_m,1.5815717087466024,1.4674006889181603,0.11417101982844202
radish_mexico,21005,C-A,local_boundary_f1_mean,0.06608372929893984,0.0682670398724671,-0.002183310573527261
radish_mexico,21005,C-A,local_symmetric_boundary_distance_mean_m,1.4218347908105746,1.4262739308997905,-0.004439140089215865
radish_mexico,21005,C-A,local_observed_coverage_mean,0.9220810744444198,0.9308924630029147,-0.008811388558494948
radish_mexico,21005,B-A,target_realization_rate,,,
radish_mexico,21005,B-A,active_loop_distance_m,0,0,0.0
radish_mexico,21005,B-A,active_loop_time_s,0,0,0.0
radish_mexico,21005,B-A,ape_rmse_m,0.06632,0.173422,-0.10710199999999999
radish_mexico,21005,B-A,rpe_translation_rmse_m,0.020303,0.09203,-0.071727
radish_mexico,21005,B-A,rpe_rotation_rmse_deg,0.579091,2.965723,-2.386632
radish_mexico,21005,B-A,boundary_f1,0.1543601235839054,0.16229767319662755,-0.007937549612722139
radish_mexico,21005,B-A,symmetric_boundary_distance_mean_m,1.599953907243734,1.4674006889181603,0.13255321832557376
radish_mexico,21005,B-A,local_boundary_f1_mean,0.06290170569251594,0.0682670398724671,-0.0053653341799511645
radish_mexico,21005,B-A,local_symmetric_boundary_distance_mean_m,1.4275147710791087,1.4262739308997905,0.0012408401793182477
radish_mexico,21005,B-A,local_observed_coverage_mean,0.9185033763081525,0.9308924630029147,-0.012389086694762241
radish_mexico,21005,C-B,target_realization_rate,,,
radish_mexico,21005,C-B,active_loop_distance_m,0,0,0.0
radish_mexico,21005,C-B,active_loop_time_s,0,0,0.0
radish_mexico,21005,C-B,ape_rmse_m,0.175283,0.06632,0.10896299999999999
radish_mexico,21005,C-B,rpe_translation_rmse_m,0.030314,0.020303,0.010010999999999999
radish_mexico,21005,C-B,rpe_rotation_rmse_deg,2.45312,0.579091,1.8740290000000002
radish_mexico,21005,C-B,boundary_f1,0.1562378110725637,0.1543601235839054,0.0018776874886582973
radish_mexico,21005,C-B,symmetric_boundary_distance_mean_m,1.5815717087466024,1.599953907243734,-0.01838219849713174
radish_mexico,21005,C-B,local_boundary_f1_mean,0.06608372929893984,0.06290170569251594,0.0031820236064239033
radish_mexico,21005,C-B,local_symmetric_boundary_distance_mean_m,1.4218347908105746,1.4275147710791087,-0.005679980268534113
radish_mexico,21005,C-B,local_observed_coverage_mean,0.9220810744444198,0.9185033763081525,0.0035776981362672933
